1787756673,20.2324
1787756671,33.9374
1787756670,32.9306
1787756669,32.8690
1787756668,33.9148
1787756667,34.2532
1787756666,33.4491
1787756665,32.9545
1787756664,33.1602
1787756663,34.8417
1787756662,33.2759
1787756661,35.2120
1787756660,34.6880
1787756659,35.6348
1787756658,34.1641
