1787756655,0.3558
1787756654,0.7033
1787756652,0.6982
1787756651,0.3543
1787756650,0.7197
1787756649,0.6917
1787756647,0.3526
1787756646,1.0619
1787756645,1.0739
1787756642,0.3559
1787756656,0.4496
