1787756655,1.0673
1787756654,0.7033
1787756652,0.6982
1787756651,0.7085
1787756650,1.4394
1787756649,0.6917
1787756648,0.7061
1787756647,0.7051
1787756646,2.4777
1787756645,0.3580
1787756644,1.4401
1787756643,1.3987
1787756642,1.0676
1787756641,0.4797
1787756656,0.4496
